frame,elapsed_seconds,interval_ms,cpu_active_ms,fence_ms,acquire_ms,present_ms,gpu_frame_ms,gpu_shadow_ms,submitted,width,height,action,character_deformation_ms,character_upload_ms,route_decision_ms,actor_physics_ms,character_pose_ms,world_player_doors_ms,character_audio_ms
1426,23.800331,16.509400,0.358000,0.007000,16.077300,0.066500,10.911800,1.799720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000500,0.000200,0.031300,0.014500
1427,23.816840,17.038600,0.462300,0.007700,16.384000,0.184000,10.086520,1.800280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.021200,0.006500
1428,23.833879,16.318700,0.405800,0.008400,15.792800,0.111200,9.940000,2.112480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000600,0.000300,0.048400,0.024900
1429,23.850198,16.690000,0.412900,0.007400,16.168800,0.100300,9.790840,1.808320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000600,0.000100,0.022100,0.007500
1430,23.866887,18.512300,0.693600,0.009800,16.944300,0.864100,10.070320,1.802600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.001100,0.000300,0.044000,0.013100
1431,23.885400,15.463800,1.642300,0.012100,13.361300,0.447100,9.484040,1.696680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.000700,0.000400,0.044200,0.022600
1432,23.900864,16.372100,0.547300,0.009300,15.628300,0.186100,10.028280,1.934240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.038800,0.022700
1433,23.917236,16.279900,0.438700,0.010900,15.722200,0.107000,10.381240,1.948120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000500,0.000100,0.056600,0.020200
1434,23.933515,17.421600,0.557900,0.011200,16.611500,0.240500,10.007120,1.955840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000600,0.000300,0.029600,0.008900
1435,23.950938,15.955100,0.400200,0.007600,15.443000,0.103200,9.911400,1.734080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000300,0.038600,0.017400
1436,23.966892,16.715700,0.354500,0.006200,16.237300,0.117300,10.475720,2.046720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.022300,0.009100
1437,23.983608,16.417800,0.457100,0.008700,15.855300,0.096100,9.606400,1.712440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.001000,0.000200,0.030500,0.012900
1438,24.000026,17.291800,0.698200,0.009900,16.421000,0.162300,9.797720,1.773440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.035400,0.011200
1439,24.017318,16.167100,0.358300,0.007000,15.708900,0.092200,9.870640,1.688600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.031500,0.015000
1440,24.033485,16.744300,0.345800,0.007000,16.266600,0.124300,11.084640,1.867560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000200,0.021400,0.011500
1441,24.050229,16.600000,0.359400,0.007700,16.151300,0.081100,10.237280,1.872600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000200,0.025900,0.011000
1442,24.066829,17.053600,0.517700,0.008000,16.361900,0.165500,10.874720,1.927320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.020100,0.006500
1443,24.083883,16.744500,0.638900,0.017500,15.920700,0.166800,10.178000,1.764120,1,1920,1080,"scripted-0",0.000000,0.000000,0.001400,0.000900,0.000400,0.065400,0.025500
1444,24.100627,16.227100,0.584000,0.013600,15.530200,0.098700,9.630480,1.774600,1,1920,1080,"scripted-0",0.000000,0.000000,0.001100,0.000600,0.000500,0.057900,0.039000
1445,24.116854,16.691500,0.334000,0.005600,16.276400,0.074900,9.560960,1.684440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000300,0.000100,0.021900,0.007800
1446,24.133546,16.955900,0.549400,0.005200,16.249500,0.151300,9.926520,1.787400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000300,0.019400,0.006500
1447,24.150502,17.062600,0.730900,0.010200,16.050900,0.269900,9.462680,1.675560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.001100,0.000300,0.034300,0.014100
1448,24.167564,16.096500,0.380100,0.007700,15.633200,0.075000,9.497160,1.762040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000800,0.000200,0.033500,0.019300
1449,24.183660,17.017500,0.347500,0.005700,16.584700,0.079200,9.407560,1.663120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.019400,0.006900
1450,24.200678,16.622800,0.598000,0.006100,15.854900,0.163000,9.523920,1.770120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000600,0.000300,0.029900,0.007200
1451,24.217301,16.726100,0.508300,0.010500,16.120800,0.085600,9.485160,1.794200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000200,0.000200,0.038700,0.020200
1452,24.234027,16.389600,0.697400,0.007400,15.517300,0.166900,9.571400,1.858240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000400,0.035900,0.008500
1453,24.250417,16.333700,0.414200,0.006800,15.785900,0.126100,9.385760,1.676080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000200,0.030500,0.014300
1454,24.266750,17.292900,0.607500,0.008200,16.527900,0.148800,9.519000,1.772040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000600,0.000300,0.027500,0.014900
1455,24.284043,16.533200,0.582900,0.008300,15.794400,0.147000,9.494040,1.661920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.000600,0.000300,0.033800,0.015600
1456,24.300576,16.600600,0.569300,0.007700,15.878000,0.145100,9.474880,1.758080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.031600,0.012300
1457,24.317177,16.751000,0.436800,0.006200,15.940100,0.367000,9.381000,1.680320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000400,0.000200,0.039100,0.016600
1458,24.333928,16.228300,0.373600,0.008500,15.779500,0.065800,10.577000,2.003240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000200,0.000700,0.038700,0.023200
1459,24.350156,16.965500,0.536200,0.008000,16.285700,0.135200,9.867080,1.705400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.020000,0.006700
1460,24.367123,17.487700,0.805400,0.009100,16.120100,0.551400,9.574400,1.803800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000100,0.035500,0.014000
1461,24.384611,16.297500,0.629800,0.010900,15.550100,0.104900,9.498760,1.688360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000300,0.050800,0.026700
1462,24.400907,16.263200,0.370000,0.007500,15.792600,0.092400,9.517840,1.772320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000200,0.041100,0.011400
1463,24.417170,16.373400,0.341300,0.005200,15.932400,0.094000,9.412400,1.669440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000100,0.021400,0.008100
1464,24.433544,16.545800,0.332400,0.005400,16.140300,0.066900,9.834680,1.750600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.022600,0.010000
1465,24.450089,17.044100,0.496200,0.005900,16.449700,0.091900,9.368320,1.660440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.020100,0.006000
1466,24.467133,16.554000,0.664900,0.006500,15.679700,0.202400,9.474160,1.753960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000300,0.021800,0.008500
1467,24.483688,17.095400,0.591600,0.008000,16.374600,0.120300,9.419120,1.671200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000600,0.000400,0.000400,0.044000,0.016500
1468,24.500783,17.372200,0.763900,0.009000,16.421900,0.176600,9.531960,1.793280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000300,0.000200,0.026300,0.014400
1469,24.518156,15.859700,0.832800,0.009800,14.829100,0.186800,9.442520,1.726280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000600,0.000500,0.045400,0.014100
1470,24.534015,16.618200,0.559100,0.006800,15.965300,0.086100,9.557920,1.845040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.001100,0.001100,0.081900,0.031700
1471,24.550633,16.765400,0.655300,0.008100,16.032200,0.069100,9.364600,1.671880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000400,0.035700,0.008200
1472,24.567398,16.821200,0.741200,0.007800,15.893400,0.178300,9.482240,1.770800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.020300,0.008200
1473,24.584220,17.002300,0.847400,0.011900,15.962700,0.179400,9.402560,1.717760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000600,0.000200,0.077600,0.006700
1474,24.601222,16.265400,0.776400,0.008700,15.394700,0.084800,9.435000,1.729640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.001200,0.000500,0.067000,0.010900
1475,24.617487,16.532200,0.656300,0.007800,15.707000,0.160600,9.379240,1.663280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.019100,0.006200
1476,24.634020,16.587800,0.644400,0.009300,15.867700,0.065200,9.445120,1.741960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000600,0.000200,0.042900,0.015900
1477,24.650607,16.844000,0.689000,0.008300,16.059700,0.086500,9.350320,1.663720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000300,0.019500,0.007300
1478,24.667451,16.302900,0.355400,0.009700,15.873900,0.063500,9.547200,1.750000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000300,0.022200,0.007200
1479,24.683754,16.900800,0.581500,0.007600,16.234600,0.076700,9.379400,1.681840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000200,0.020600,0.005800
1480,24.700655,17.365000,0.510400,0.012600,16.566100,0.275400,9.436160,1.711400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.019500,0.006700
1481,24.718020,15.816600,0.384800,0.008900,15.353400,0.068800,9.362640,1.647120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000600,0.032500,0.017300
1482,24.733837,17.075600,0.537800,0.007900,16.460500,0.068800,9.460920,1.751480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.023600,0.006000
1483,24.750912,16.946800,0.343700,0.005800,16.519500,0.077400,9.349960,1.659560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.019000,0.006100
1484,24.767859,16.043500,0.524100,0.006500,15.423400,0.089000,9.627880,1.923360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000100,0.020700,0.006400
1485,24.783903,16.811300,0.753200,0.008000,15.904400,0.144600,9.350080,1.663680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000300,0.037500,0.018200
1486,24.800714,16.693000,0.343800,0.005100,16.280200,0.063500,9.519640,1.786000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.034200,0.010700
1487,24.817407,16.475000,0.655400,0.006700,15.730800,0.081700,9.370440,1.654600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.020300,0.006100
1488,24.833882,17.232700,0.476600,0.010000,16.679900,0.065800,9.446320,1.736600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000100,0.022600,0.007100
1489,24.851114,16.568200,0.666900,0.007500,15.739200,0.154200,9.405120,1.660280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000500,0.018900,0.005800
1490,24.867683,16.339000,0.627100,0.008000,15.625500,0.077300,9.492680,1.744240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000700,0.000200,0.035000,0.008500
1491,24.884022,17.116300,0.541800,0.011800,16.497600,0.064700,9.398960,1.686720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.020400,0.006300
1492,24.901138,15.838500,0.485300,0.006300,15.272900,0.073500,9.582400,1.770120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.018900,0.006000
1493,24.916977,17.859100,0.708600,0.007300,16.261500,0.881200,9.394800,1.703840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.019300,0.006400
1494,24.934837,15.894200,0.416000,0.008600,15.371500,0.096100,9.535360,1.773320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.001200,0.000300,0.039400,0.016000
1495,24.950730,16.493600,0.592100,0.008700,15.747500,0.144800,9.375960,1.667120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000200,0.021100,0.008000
1496,24.967223,16.569900,0.710600,0.009900,15.696900,0.152100,9.427400,1.742800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000900,0.000100,0.034000,0.017200
1497,24.983794,16.487400,0.483600,0.010100,15.918900,0.073900,9.397920,1.660480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000900,0.000400,0.045600,0.015200
1498,25.000281,16.926200,0.578200,0.006800,16.266400,0.074400,9.481400,1.760040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.019100,0.006700
1499,25.017207,17.081700,0.537200,0.007600,16.466700,0.069800,9.425800,1.667760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000200,0.023500,0.007000
1500,25.034288,16.647600,0.528700,0.006200,15.992500,0.119800,9.477720,1.776120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000100,0.019200,0.006600
1501,25.050936,16.481000,0.579400,0.008700,15.828600,0.063700,9.404080,1.673800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000200,0.027000,0.010800
1502,25.067417,16.376300,0.546400,0.006100,15.688400,0.135000,9.463120,1.749200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000400,0.000200,0.023200,0.006400
1503,25.083794,16.729800,0.568700,0.007900,16.019200,0.133400,9.379320,1.657560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000700,0.000400,0.034500,0.015300
1504,25.100524,16.633300,0.560900,0.007700,15.902600,0.161300,9.466640,1.743360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000600,0.000100,0.025600,0.015100
1505,25.117157,16.610600,0.546400,0.007600,15.920800,0.135300,9.356360,1.656200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.022900,0.008400
1506,25.133767,16.637800,0.531700,0.008200,16.008200,0.089200,9.477600,1.753840,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000100,0.025500,0.016600
1507,25.150405,16.666400,0.533500,0.005300,15.994200,0.133000,9.514230,1.787320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000300,0.000500,0.020300,0.008000
1508,25.167071,16.593800,0.544300,0.006100,15.914600,0.128200,9.524400,1.773600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000100,0.000200,0.024900,0.011100
1509,25.183665,16.726400,0.562000,0.007200,16.025300,0.131300,9.384760,1.668520,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.001000,0.000200,0.033800,0.013800
1510,25.200392,17.185000,0.695500,0.007300,15.888900,0.592500,9.455920,1.750080,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000100,0.024100,0.011600
1511,25.217577,16.902600,0.639600,0.009500,16.091300,0.161600,9.388960,1.706000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000100,0.032100,0.019300
1512,25.234479,16.290600,0.779900,0.008800,15.283300,0.218000,9.454880,1.748680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000300,0.000400,0.082100,0.012700
1513,25.250770,16.865700,0.728900,0.010800,15.981200,0.144000,9.346280,1.643360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000500,0.000300,0.047400,0.020900
1514,25.267635,16.079800,0.555800,0.007700,15.415500,0.100400,9.467480,1.762240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.019900,0.006200
1515,25.283716,17.032800,0.761300,0.009200,16.174400,0.087100,9.359960,1.662960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000200,0.000200,0.036500,0.014200
1516,25.300748,17.008700,0.445400,0.007100,16.475600,0.079800,9.450200,1.735200,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000300,0.039200,0.013600
1517,25.317757,16.376500,0.425700,0.009900,15.826100,0.114300,9.531840,1.787960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.039500,0.006100
1518,25.334134,16.319300,0.627900,0.006000,15.562100,0.122500,9.448600,1.739640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.003100,0.000700,0.049500,0.015300
1519,25.350453,17.494500,0.753400,0.011900,16.642900,0.085700,9.341640,1.646960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000600,0.000200,0.039400,0.012600
1520,25.367947,16.211700,0.472800,0.009200,15.665100,0.064200,9.507120,1.756600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000100,0.021600,0.006200
1521,25.384159,16.336600,0.569900,0.006500,15.629300,0.130500,9.357880,1.649800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000100,0.019700,0.006500
1522,25.400496,17.341000,0.665100,0.009000,16.542700,0.123100,9.636000,1.811600,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000700,0.000200,0.037000,0.014900
1523,25.417837,16.143300,0.775800,0.006700,15.256300,0.103800,9.398120,1.669640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000400,0.031800,0.011600
1524,25.433980,16.963500,0.869700,0.007800,15.846600,0.239000,9.522720,1.804920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000200,0.037000,0.009800
1525,25.450944,16.696100,0.491800,0.010000,16.090600,0.102300,9.483320,1.753400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000400,0.000300,0.044200,0.013500
1526,25.467640,16.349900,0.387700,0.007200,15.485100,0.469000,9.725360,1.905640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000900,0.000200,0.049500,0.014500
1527,25.483990,16.513900,0.837400,0.010400,15.486500,0.178600,9.460120,1.779280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.001300,0.000300,0.040200,0.015000
1528,25.500504,16.612700,0.728700,0.010000,15.811500,0.060900,9.473640,1.737240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000500,0.000300,0.067900,0.026100
1529,25.517116,16.722000,0.559700,0.006100,16.048600,0.107200,9.347840,1.656320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000300,0.000200,0.020700,0.006400
1530,25.533838,17.284300,0.671300,0.009300,16.516600,0.086500,9.474600,1.751800,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000100,0.024900,0.012800
1531,25.551122,16.135100,0.654900,0.008000,15.401900,0.069500,9.354120,1.659680,1,1920,1080,"scripted-0",0.000000,0.000000,0.001100,0.001000,0.000500,0.036800,0.024300
1532,25.567257,16.852300,0.646400,0.007500,16.073000,0.124900,9.454640,1.756360,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.019100,0.005800
1533,25.584110,16.765100,0.465400,0.006900,16.204400,0.087100,9.441880,1.755480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000600,0.000300,0.039700,0.011100
1534,25.600875,16.521900,0.762100,0.008800,15.678000,0.072400,9.481440,1.754760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000600,0.000200,0.033000,0.021000
1535,25.617397,16.647900,0.708300,0.007500,15.778800,0.152800,9.344320,1.665400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000200,0.022200,0.005900
1536,25.634045,16.489000,0.670500,0.009500,15.731200,0.077200,9.515800,1.727120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000900,0.000300,0.039100,0.015200
1537,25.650533,16.590200,0.573300,0.007500,15.885600,0.123400,9.359920,1.663560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.020300,0.007900
1538,25.667124,16.711300,0.501900,0.005200,15.824300,0.379400,9.453840,1.752920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000100,0.034000,0.011800
1539,25.683835,16.369500,0.562400,0.011200,15.700700,0.094200,9.438000,1.739520,1,1920,1080,"scripted-0",0.000000,0.000000,0.001000,0.000400,0.000200,0.037100,0.021600
1540,25.700205,16.773700,0.624500,0.006200,16.026500,0.115200,9.479640,1.760160,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000300,0.000400,0.039300,0.009700
1541,25.716978,17.639300,0.724200,0.009100,16.824200,0.081300,9.357320,1.655040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.000400,0.000300,0.037900,0.012100
1542,25.734617,15.436200,0.330800,0.004800,15.025500,0.074600,9.464360,1.738560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000300,0.000200,0.020900,0.007900
1543,25.750053,17.350700,0.691400,0.007300,16.402100,0.249500,9.440880,1.735120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000100,0.000100,0.018800,0.007600
1544,25.767406,16.397200,0.623400,0.017900,15.686000,0.067500,9.473760,1.747640,1,1920,1080,"scripted-0",0.000000,0.000000,0.001200,0.000900,0.000300,0.102400,0.017100
1545,25.783802,16.884200,0.581100,0.007500,16.225200,0.069600,9.368840,1.645440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.019300,0.006000
1546,25.800686,16.655700,0.720900,0.008300,15.758000,0.168100,9.546360,1.832680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000100,0.019700,0.006400
1547,25.817342,16.917700,0.517800,0.012100,16.306300,0.080600,9.485800,1.751240,1,1920,1080,"scripted-0",0.000000,0.000000,0.001500,0.001000,0.000800,0.074000,0.021900
1548,25.834259,16.523800,0.647900,0.007900,15.798000,0.069200,9.494920,1.762040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000600,0.000200,0.030600,0.010000
1549,25.850783,16.636700,0.739000,0.007900,15.712800,0.176600,9.485280,1.766480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000200,0.020700,0.006500
1550,25.867421,16.783200,0.540700,0.008400,16.168900,0.063700,9.548280,1.747200,1,1920,1080,"scripted-0",0.000000,0.000000,0.001600,0.000700,0.002600,0.095300,0.028600
1551,25.884203,16.841700,0.550900,0.010700,16.214500,0.065200,9.371400,1.644400,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000500,0.000200,0.021400,0.007300
1552,25.901045,16.151700,0.378900,0.007800,15.699100,0.065000,9.501520,1.732680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000100,0.000300,0.019200,0.005900
1553,25.917196,17.054200,0.346300,0.010000,16.609300,0.088100,9.387280,1.649240,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000400,0.000200,0.020300,0.005900
1554,25.934250,16.071400,0.316400,0.005500,15.685600,0.063400,9.466120,1.752960,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.020300,0.007600
1555,25.950322,16.962100,0.411800,0.007600,16.478400,0.063800,9.391120,1.664480,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000100,0.019800,0.006200
1556,25.967284,17.145600,0.581300,0.005900,16.402900,0.155100,9.434360,1.751440,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000500,0.000100,0.019200,0.006600
1557,25.984430,16.190000,0.740400,0.007400,15.245100,0.196200,9.517160,1.776120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000800,0.000400,0.043600,0.015500
1558,26.000621,17.449500,0.855500,0.011900,16.503000,0.077200,9.485080,1.745040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000800,0.000800,0.000700,0.082800,0.028200
1559,26.018069,16.123100,0.684700,0.008000,15.342200,0.087800,9.371800,1.646680,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000200,0.020600,0.005900
1560,26.034192,16.215100,0.507500,0.010200,15.615300,0.081700,9.582920,1.884000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000500,0.000100,0.021500,0.011700
1561,26.050407,17.446100,0.631300,0.008200,16.688600,0.117200,9.402280,1.665640,1,1920,1080,"scripted-0",0.000000,0.000000,0.000500,0.001000,0.000300,0.038000,0.018800
1562,26.067853,16.118000,0.568700,0.007400,15.421000,0.120300,9.493340,1.785280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.001000,0.000200,0.037000,0.012900
1563,26.083971,16.872500,0.743900,0.008500,15.948100,0.171400,9.471480,1.769880,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000200,0.027200,0.010600
1564,26.100844,16.758800,0.600100,0.012700,16.081400,0.063800,9.496840,1.759760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000700,0.000500,0.000500,0.085600,0.028700
1565,26.117603,15.791500,0.348900,0.006000,15.359400,0.076800,9.431520,1.654120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000200,0.000200,0.000400,0.019200,0.006000
1566,26.133394,17.161000,0.563900,0.007600,16.522700,0.066300,9.481160,1.736280,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000100,0.000200,0.020900,0.006100
1567,26.150555,16.572800,0.591700,0.006800,15.847500,0.126400,9.469400,1.682920,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000700,0.000200,0.020100,0.009000
1568,26.167129,17.463900,0.550600,0.014000,16.833600,0.064300,9.502600,1.757320,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000500,0.000200,0.049000,0.018800
1569,26.184592,15.969100,0.575200,0.007200,15.316700,0.069700,9.359240,1.663760,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000400,0.000100,0.019300,0.006100
1570,26.200561,16.977500,0.529700,0.008600,16.368500,0.070300,9.459240,1.750560,1,1920,1080,"scripted-0",0.000000,0.000000,0.000100,0.000800,0.000200,0.019500,0.006700
1571,26.217538,16.656800,0.844300,0.007200,15.623900,0.180900,9.482560,1.753120,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000200,0.000300,0.019100,0.006600
1572,26.234195,16.517400,0.581900,0.011200,15.857500,0.066000,9.497280,1.756000,1,1920,1080,"scripted-0",0.000000,0.000000,0.000900,0.001100,0.000300,0.084600,0.023800
1573,26.250713,16.779600,0.667400,0.007900,16.032100,0.071600,9.380480,1.667040,1,1920,1080,"scripted-0",0.000000,0.000000,0.000300,0.000100,0.000100,0.019800,0.005900
1574,26.267492,16.270800,0.565700,0.007400,15.608800,0.088400,9.605160,1.909720,1,1920,1080,"scripted-0",0.000000,0.000000,0.000400,0.000200,0.000200,0.020100,0.006900
