clip,time_s,phase,foot_l_x_m,foot_l_y_m,foot_l_z_m,ball_l_x_m,ball_l_y_m,ball_l_z_m,foot_r_x_m,foot_r_y_m,foot_r_z_m,ball_r_x_m,ball_r_y_m,ball_r_z_m,hand_l_x_m,hand_l_y_m,hand_l_z_m,hand_r_x_m,hand_r_y_m,hand_r_z_m
walk,0.429166679,0.321875000,0.090756839,0.126943280,-0.137444796,0.089304566,0.015871149,-0.004425441,-0.089041991,0.304080385,0.039520693,-0.089031823,0.131787843,0.058190472,0.348695007,0.964846290,0.089739246,-0.244292062,0.940998028,-0.020842067
walk,0.433333346,0.325000000,0.090860996,0.127937482,-0.140798063,0.089336949,0.016009478,-0.008498872,-0.089074068,0.301586476,0.047418179,-0.089074067,0.130072876,0.072244914,0.348901014,0.965626045,0.093310261,-0.243657491,0.940410929,-0.023415918
walk,0.437500013,0.328125000,0.090954106,0.128746774,-0.144128519,0.089332823,0.015918625,-0.012597323,-0.089064035,0.297486854,0.054218059,-0.089054742,0.127107076,0.085904209,0.349028842,0.966109128,0.096851038,-0.243265646,0.939554102,-0.025680435
walk,0.441666680,0.331250000,0.091051626,0.129587335,-0.147448260,0.089334247,0.015864246,-0.016691296,-0.089057446,0.293498268,0.061088684,-0.089041214,0.124526525,0.099583233,0.349128750,0.966608290,0.100388618,-0.242855617,0.938698090,-0.027943636
walk,0.445833347,0.334375000,0.091153547,0.130459071,-0.150757007,0.089341225,0.015846289,-0.020780476,-0.089054515,0.289621962,0.068028111,-0.089033869,0.122330199,0.113269082,0.349200737,0.967123435,0.103922696,-0.242427404,0.937842934,-0.030205386
walk,0.450000013,0.337500000,0.091259858,0.131361884,-0.154054481,0.089353759,0.015864698,-0.024864550,-0.089055451,0.285859148,0.075034375,-0.089033072,0.120516601,0.126948929,0.349244806,0.967654463,0.107452972,-0.241981007,0.936988676,-0.032465549
walk,0.454166680,0.340625000,0.091370549,0.132295676,-0.157340408,0.089371852,0.015919415,-0.028943206,-0.089060459,0.282211001,0.082105489,-0.089039169,0.119083765,0.140610044,0.349260962,0.968201273,0.110979145,-0.241516427,0.936135356,-0.034723986
walk,0.458333347,0.343750000,0.091485609,0.133260345,-0.160614509,0.089395504,0.016010379,-0.033016132,-0.089069744,0.278678663,0.089239446,-0.089052483,0.118029262,0.154239813,0.349249216,0.968763764,0.114500915,-0.241033669,0.935283017,-0.036980562
walk,0.462500014,0.346875000,0.091605024,0.134255787,-0.163876512,0.089424716,0.016137526,-0.037083017,-0.089083505,0.275263238,0.096434220,-0.089073312,0.117350204,0.167825752,0.349209578,0.969341831,0.118017982,-0.240532736,0.934431699,-0.039235140
walk,0.466666681,0.350000000,0.091728783,0.135281894,-0.167126141,0.089459489,0.016300790,-0.041143549,-0.089101940,0.271965793,0.103687759,-0.089101936,0.117043247,0.181355522,0.349142065,0.969935368,0.121530048,-0.240013635,0.933581446,-0.041487582
walk,0.470833347,0.353125000,0.091839074,0.136053990,-0.170415888,0.089457530,0.016217119,-0.045249124,-0.089104182,0.267258952,0.109676795,-0.089093565,0.115452675,0.193271832,0.349019634,0.970285922,0.124941103,-0.239708089,0.932540033,-0.043463288
walk,0.475000014,0.356250000,0.091953104,0.136854952,-0.173693225,0.089460747,0.016167875,-0.049348206,-0.089105724,0.262668396,0.115719270,-0.089087224,0.114205065,0.205116777,0.348870718,0.970651199,0.128347779,-0.239388178,0.931499047,-0.045437559
walk,0.479166681,0.359375000,0.092070846,0.137684675,-0.176957901,0.089469120,0.016152993,-0.053440504,-0.089106756,0.258195058,0.121813199,-0.089083274,0.113296359,0.216879708,0.348695329,0.971031107,0.131749799,-0.239053904,0.930458514,-0.047410299
walk,0.483333348,0.362500000,0.092192271,0.138543051,-0.180209667,0.089482632,0.016172403,-0.057525729,-0.089107465,0.253839838,0.127956584,-0.089082058,0.112722135,0.228550158,0.348493484,0.971425547,0.135146885,-0.238705270,0.929418466,-0.049381411
walk,0.487500015,0.365625000,0.092317351,0.139429972,-0.183448272,0.089501261,0.016226035,-0.061603593,-0.089108035,0.249603603,0.134147410,-0.089083900,0.112477613,0.240117859,0.348265199,0.971834422,0.138538762,-0.238342278,0.928378929,-0.051350800
walk,0.491666681,0.368750000,0.092446057,0.140345325,-0.186673470,0.089524989,0.016313815,-0.065673808,-0.089108648,0.245487181,0.140383649,-0.089089105,0.112557664,0.251572750,0.348010497,0.972257633,0.141925155,-0.237964934,0.927339935,-0.053318368
walk,0.495833348,0.371875000,0.092578358,0.141288997,-0.189885013,0.089553793,0.016435668,-0.069736086,-0.089109486,0.241491368,0.146663258,-0.089097959,0.112956816,0.262904993,0.347729402,0.972695080,0.145305790,-0.237573242,0.926301512,-0.055284019
walk,0.500000015,0.375000000,0.092714224,0.142260871,-0.193082655,0.089587652,0.016591515,-0.073790141,-0.089110725,0.237616919,0.152984175,-0.089110730,0.113669259,0.274104979,0.347421940,0.973146660,0.148680394,-0.237167209,0.925263689,-0.057247657
walk,0.504166682,0.378125000,0.092833550,0.142957859,-0.196377674,0.089588271,0.016525031,-0.077897823,-0.089124518,0.232524031,0.158007103,-0.089113191,0.112559213,0.283073933,0.347076623,0.973399191,0.151882694,-0.236959289,0.924116589,-0.058968064
walk,0.508333348,0.381250000,0.092955768,0.143678943,-0.199660598,0.089593319,0.016487827,-0.081998448,-0.089133601,0.227558658,0.163054620,-0.089113943,0.111702230,0.291936563,0.346707153,0.973664302,0.155079966,-0.236740345,0.922969889,-0.060687097
walk,0.512500015,0.384375000,0.093080841,0.144423997,-0.202931168,0.089602762,0.016479830,-0.086091700,-0.089138160,0.222721509,0.168124939,-0.089113302,0.111094731,0.300687104,0.346313555,0.973941906,0.158271970,-0.236510379,0.921823608,-0.062404690
walk,0.516666682,0.387500000,0.093208729,0.145192892,-0.206189127,0.089616566,0.016500963,-0.090177263,-0.089138383,0.218013260,0.173216266,-0.089111579,0.110732985,0.309319924,0.345895851,0.974231915,0.161458468,-0.236269396,0.920677765,-0.064120779
walk,0.520833349,0.390625000,0.093339394,0.145985493,-0.209434220,0.089634696,0.016551143,-0.094254821,-0.089134459,0.213434557,0.178326801,-0.089109071,0.110613107,0.317829527,0.345454070,0.974534243,0.164639224,-0.236017399,0.919532378,-0.065835299
walk,0.525000016,0.393750000,0.093472796,0.146801663,-0.212666192,0.089657116,0.016630283,-0.098324062,-0.089126575,0.208986017,0.183454738,-0.089106068,0.110731065,0.326210557,0.344988241,0.974848799,0.167814000,-0.235754393,0.918387469,-0.067548185
walk,0.529166682,0.396875000,0.093608895,0.147641262,-0.215884792,0.089683790,0.016738293,-0.102384673,-0.089114919,0.204668223,0.188598263,-0.089102848,0.111082685,0.334457801,0.344498395,0.975175493,0.170982561,-0.235480383,0.917243054,-0.069259371
walk,0.533333349,0.400000000,0.093747651,0.148504146,-0.219089771,0.089714682,0.016875076,-0.106436343,-0.089099680,0.200481728,0.193755557,-0.089099679,0.111663655,0.342566195,0.343984567,0.975514234,0.174144674,-0.235195375,0.916099156,-0.070968792
walk,0.537500016,0.403125000,0.093863934,0.149085766,-0.222447429,0.089716969,0.016822423,-0.110543526,-0.089120710,0.195467878,0.197771606,-0.089109591,0.110415505,0.348766148,0.343452354,0.975687552,0.177061376,-0.235096781,0.914930439,-0.072468528
walk,0.541666683,0.406250000,0.093982377,0.149686835,-0.225794500,0.089722832,0.016793472,-0.114643770,-0.089134273,0.190596330,0.201781406,-0.089115030,0.109363383,0.354864611,0.342899145,0.975870695,0.179973052,-0.234990039,0.913762327,-0.073967091
walk,0.545833350,0.409375000,0.094102944,0.150307269,-0.229130832,0.089732235,0.016788168,-0.118736892,-0.089140591,0.185867673,0.205783373,-0.089116317,0.108505472,0.360858682,0.342324967,0.976063592,0.182879513,-0.234875150,0.912594831,-0.075464440
walk,0.550000016,0.412500000,0.094225597,0.150946986,-0.232456275,0.089745141,0.016806453,-0.122822705,-0.089139892,0.181282458,0.209775921,-0.089113772,0.107839882,0.366745508,0.341729848,0.976266172,0.185780569,-0.234752118,0.911427962,-0.076960535
walk,0.554166683,0.415625000,0.094350298,0.151605897,-0.235770682,0.089761515,0.016848265,-0.126901028,-0.089132404,0.176841203,0.213757458,-0.089107711,0.107364658,0.372522299,0.341113820,0.976478362,0.188676032,-0.234620946,0.910261733,-0.078455334
walk,0.558333350,0.418750000,0.094477010,0.152283916,-0.239073905,0.089781318,0.016913543,-0.130971676,-0.089118360,0.172544393,0.217726392,-0.089098447,0.107077780,0.378186324,0.340476915,0.976700089,0.191565713,-0.234481640,0.909096154,-0.079948795
walk,0.562500017,0.421875000,0.094605696,0.152980954,-0.242365797,0.089804513,0.017002223,-0.135034469,-0.089097996,0.168392479,0.221681130,-0.089086291,0.106977167,0.383734914,0.339819167,0.976931278,0.194449424,-0.234334203,0.907931237,-0.081440878
walk,0.566666684,0.425000000,0.094736317,0.153696918,-0.245646214,0.089831063,0.017114239,-0.139089224,-0.089071549,0.164385872,0.225620072,-0.089071549,0.107060671,0.389165457,0.339140615,0.977171855,0.197326979,-0.234178640,0.906766994,-0.082931540
walk,0.570833350,0.428125000,0.094835359,0.154133748,-0.249127074,0.089833503,0.017073127,-0.143190075,-0.089095113,0.159973822,0.228598151,-0.089084439,0.105586961,0.393144011,0.338464714,0.977270115,0.199881559,-0.234200645,0.905664563,-0.084245337
walk,0.575000017,0.431250000,0.094936167,0.154587723,-0.252599998,0.089838800,0.017051974,-0.147285171,-0.089110191,0.155716226,0.231544512,-0.089091754,0.104285236,0.397038086,0.337771672,0.977375078,0.202431791,-0.234216917,0.904563068,-0.085558251
walk,0.579166684,0.434375000,0.095038710,0.155058793,-0.256064877,0.089846920,0.017050743,-0.151374384,-0.089117071,0.151613604,0.234458008,-0.089093857,0.103155064,0.400846225,0.337061514,0.977486691,0.204977540,-0.234227458,0.903462514,-0.086870258
walk,0.583333351,0.437500000,0.095142958,0.155546909,-0.259521606,0.089857835,0.017069395,-0.155457588,-0.089116047,0.147666437,0.237337494,-0.089091110,0.102195972,0.404566993,0.336334269,0.977604903,0.207518667,-0.234232272,0.902362909,-0.088181334
walk,0.587500018,0.440625000,0.095248879,0.156052018,-0.262970078,0.089871511,0.017107892,-0.159534658,-0.089107416,0.143875175,0.240181832,-0.089083879,0.101407447,0.408198974,0.335589964,0.977729660,0.210055039,-0.234231360,0.901264256,-0.089491453
walk,0.591666684,0.443750000,0.095356443,0.156574067,-0.266410186,0.089887919,0.017166193,-0.163605469,-0.089091483,0.140240231,0.242989888,-0.089072532,0.100788939,0.411740778,0.334828631,0.977860910,0.212586518,-0.234224728,0.900166564,-0.090800593
walk,0.595833351,0.446875000,0.095465620,0.157113005,-0.269841826,0.089907027,0.017244256,-0.167669895,-0.089068556,0.136761986,0.245760532,-0.089057436,0.100339855,0.415191034,0.334050300,0.977998598,0.215112969,-0.234212376,0.899069836,-0.092108728
walk,0.600000018,0.450000000,0.095576378,0.157668777,-0.273264891,0.089928803,0.017342040,-0.171727812,-0.089038946,0.133440782,0.248492640,-0.089038960,0.100059565,0.418548398,0.333255005,0.978142671,0.217634259,-0.234194310,0.897974080,-0.093415834
walk,0.604166685,0.453125000,0.095642271,0.157913302,-0.276939962,0.089928582,0.017285338,-0.175824197,-0.089056918,0.130257560,0.250360111,-0.089046686,0.098702614,0.420764191,0.332482456,0.978161329,0.219753732,-0.234347891,0.897025889,-0.094567950
walk,0.608333351,0.456250000,0.095710068,0.158177293,-0.280610308,0.089930840,0.017249343,-0.179916794,-0.089068158,0.127210980,0.252187691,-0.089050526,0.097486004,0.422920492,0.331697122,0.978183626,0.221870038,-0.234497716,0.896078950,-0.095719489
walk,0.612500018,0.459375000,0.095779742,0.158460705,-0.284275748,0.089935549,0.017234023,-0.184005404,-0.089072977,0.124301355,0.253974821,-0.089050834,0.096409840,0.425016703,0.330899024,0.978209531,0.223983090,-0.234643786,0.895133265,-0.096870437
walk,0.616666685,0.462500000,0.095851264,0.158763490,-0.287936104,0.089942678,0.017239344,-0.188089828,-0.089071691,0.121528970,0.255720948,-0.089047966,0.095474197,0.427052233,0.330088184,0.978239011,0.226092803,-0.234786104,0.894188838,-0.098020781
walk,0.620833352,0.465625000,0.095924606,0.159085600,-0.291591195,0.089952199,0.017265269,-0.192169869,-0.089064618,0.118894085,0.257425522,-0.089042280,0.094679125,0.429026499,0.329264624,0.978272035,0.228199092,-0.234924672,0.893245669,-0.099170507
walk,0.625000019,0.468750000,0.095999738,0.159426983,-0.295240842,0.089964082,0.017311758,-0.196245329,-0.089052083,0.116396937,0.259088005,-0.089034135,0.094024647,0.430938926,0.328428368,0.978308571,0.230301870,-0.235059491,0.892303762,-0.100319602
walk,0.629166685,0.471875000,0.096076632,0.159787586,-0.298884869,0.089978297,0.017378771,-0.200316011,-0.089034409,0.114037735,0.260707862,-0.089023895,0.093510764,0.432788949,0.327579440,0.978348585,0.232401053,-0.235190564,0.891363119,-0.101468054
walk,0.633333352,0.475000000,0.096155258,0.160167350,-0.302523098,0.089994813,0.017466263,-0.204381719,-0.089011928,0.111816672,0.262284558,-0.089011921,0.093137445,0.434576005,0.326717864,0.978392045,0.234496553,-0.235317894,0.890423743,-0.102615847
walk,0.637500019,0.478125000,0.096172696,0.160170492,-0.306464103,0.089988899,0.017363970,-0.208477686,-0.089011274,0.110759361,0.262872895,-0.089006867,0.092695259,0.435229926,0.325892703,0.978337430,0.236123337,-0.235616749,0.889708339,-0.103591224
walk,0.641666686,0.481250000,0.096192871,0.160205120,-0.310400758,0.089985631,0.017293400,-0.212569329,-0.089010314,0.109714246,0.263458070,-0.089002760,0.092265639,0.435878504,0.325059319,0.978284134,0.237748212,-0.235913423,0.888994233,-0.104566286
walk,0.645833353,0.484375000,0.096215749,0.160271255,-0.314332858,0.089984972,0.017254553,-0.216656471,-0.089009083,0.108681317,0.264039985,-0.088999638,0.091848535,0.436521634,0.324217724,0.978232141,0.239371133,-0.236207916,0.888281426,-0.105541028
walk,0.650000019,0.487500000,0.096241297,0.160368919,-0.318260199,0.089986884,0.017247432,-0.220738938,-0.089007614,0.107660566,0.264618542,-0.088997537,0.091443891,0.437159213,0.323367932,0.978181437,0.240992058,-0.236500229,0.887569919,-0.106515443
walk,0.654166686,0.490625000,0.096269479,0.160498132,-0.322182576,0.089991329,0.017272035,-0.224816554,-0.089005941,0.106651981,0.265193643,-0.088996491,0.091051653,0.437791138,0.322509957,0.978132006,0.242610942,-0.236790364,0.886859712,-0.107489523
walk,0.658333353,0.493750000,0.096300260,0.160658909,-0.326099785,0.089998270,0.017328359,-0.228889145,-0.089004099,0.105655549,0.265765191,-0.088996538,0.090671764,0.438417309,0.321643811,0.978083834,0.244227741,-0.237078322,0.886150806,-0.108463262
walk,0.662500020,0.496875000,0.096333605,0.160851267,-0.330011621,0.090007667,0.017416400,-0.232956535,-0.089002121,0.104671256,0.266333090,-0.088997711,0.090304163,0.439037624,0.320769511,0.978036906,0.245842411,-0.237364102,0.885443202,-0.109436654
walk,0.666666687,0.500000000,0.096369479,0.161075217,-0.333917879,0.090019482,0.017536149,-0.237018551,-0.089000042,0.103699085,0.266897243,-0.089000047,0.089948789,0.439651985,0.319887070,0.977991207,0.247454909,-0.237647707,0.884736900,-0.110409693
walk,0.670833353,0.503125000,0.096232397,0.161119227,-0.334342304,0.090003280,0.017409305,-0.237688682,-0.089019345,0.103244903,0.262935633,-0.089029758,0.088423865,0.435601807,0.319050408,0.977865255,0.248504219,-0.238103503,0.884326538,-0.111181999
walk,0.675000020,0.506250000,0.096095076,0.161165423,-0.334765068,0.089987208,0.017285189,-0.238357399,-0.089033567,0.102933375,0.258938027,-0.089050390,0.087042190,0.431508999,0.318209886,0.977739209,0.249552703,-0.238558262,0.883917266,-0.111954173
walk,0.679166687,0.509375000,0.095957510,0.161213797,-0.335186163,0.089971261,0.017163797,-0.239024690,-0.089043107,0.102764767,0.254906138,-0.089062344,0.085804075,0.427375278,0.317365511,0.977613065,0.250600345,-0.239011986,0.883509084,-0.112726211
walk,0.683333354,0.512500000,0.095819694,0.161264341,-0.335605580,0.089955431,0.017045124,-0.239690543,-0.089048370,0.102739313,0.250841686,-0.089066027,0.084709800,0.423202369,0.316517288,0.977486820,0.251647131,-0.239464674,0.883101991,-0.113498111
walk,0.687500020,0.515625000,0.095681622,0.161317049,-0.336023311,0.089939713,0.016929164,-0.240354949,-0.089049763,0.102857207,0.246746394,-0.089061851,0.083759608,0.418992003,0.315665221,0.977360469,0.252693047,-0.239916326,0.882695987,-0.114269870
walk,0.691666687,0.518750000,0.095543289,0.161371913,-0.336439349,0.089924101,0.016815913,-0.241017894,-0.089047696,0.103118612,0.242621993,-0.089050229,0.082953706,0.414745914,0.314809316,0.977234011,0.253738077,-0.240366943,0.882291073,-0.115041484
walk,0.695833354,0.521875000,0.095404689,0.161428925,-0.336853686,0.089908588,0.016705365,-0.241679369,-0.089042584,0.103523655,0.238470219,-0.089031581,0.082292270,0.410465845,0.313949579,0.977107440,0.254782206,-0.240816525,0.881887249,-0.115812951
walk,0.700000021,0.525000000,0.095265817,0.161488081,-0.337266319,0.089893169,0.016597516,-0.242339373,-0.089034841,0.104072422,0.234292813,-0.089006327,0.081775419,0.406153539,0.313086016,0.976980753,0.255825415,-0.241265073,0.881484516,-0.116584266
walk,0.704166688,0.528125000,0.094972048,0.161981403,-0.338422375,0.089853688,0.016536699,-0.244332491,-0.089048205,0.104001968,0.230260812,-0.089023419,0.079145443,0.401770046,0.312275414,0.976766060,0.256146646,-0.241877303,0.881444642,-0.117128395
walk,0.708333354,0.531250000,0.094678435,0.162476974,-0.339576785,0.089815520,0.016483466,-0.246327051,-0.089061070,0.103988616,0.226223914,-0.089035941,0.076578080,0.397343537,0.311464238,0.976551061,0.256467636,-0.242489169,0.881405490,-0.117672446
walk,0.712500021,0.534375000,0.094384976,0.162974788,-0.340729544,0.089778656,0.016437834,-0.248323012,-0.089073585,0.104032403,0.222182725,-0.089044057,0.074073940,0.392874705,0.310652490,0.976335756,0.256788386,-0.243100670,0.881367062,-0.118216418
walk,0.716666688,0.537500000,0.094091670,0.163474842,-0.341880646,0.089743089,0.016399820,-0.250320330,-0.089085896,0.104133357,0.218137851,-0.089047934,0.071633626,0.388364251,0.309840170,0.976120146,0.257108892,-0.243711805,0.881329356,-0.118760309
walk,0.720833355,0.540625000,0.093798516,0.163977132,-0.343030087,0.089708810,0.016369443,-0.252318965,-0.089098153,0.104291499,0.214089899,-0.089047739,0.069257732,0.383812886,0.309027278,0.975904230,0.257429154,-0.244322575,0.881292373,-0.119304119
walk,0.725000022,0.543750000,0.093505511,0.164481653,-0.344177860,0.089675809,0.016346720,-0.254318873,-0.089110504,0.104506843,0.210039475,-0.089043645,0.066946842,0.379221332,0.308213815,0.975688010,0.257749170,-0.244932980,0.881256112,-0.119847845
walk,0.729166688,0.546875000,0.093212654,0.164988401,-0.345323960,0.089644079,0.016331667,-0.256320013,-0.089123096,0.104779397,0.205987188,-0.089035822,0.064701533,0.374590315,0.307399781,0.975471486,0.258068939,-0.245543020,0.881220574,-0.120391487
walk,0.733333355,0.550000000,0.092919943,0.165497374,-0.346468382,0.089613611,0.016324303,-0.258322343,-0.089136078,0.105109160,0.201933643,-0.089024446,0.062522370,0.369920573,0.306585178,0.975254657,0.258388460,-0.246152694,0.881185758,-0.120935042
walk,0.737500022,0.553125000,0.092644949,0.167040482,-0.348187187,0.089568387,0.016922359,-0.261651947,-0.089152236,0.105189443,0.197950751,-0.089035955,0.059572191,0.365140197,0.305835952,0.974900571,0.257768358,-0.246972834,0.881544151,-0.121097264
walk,0.741666689,0.556250000,0.092369493,0.168591459,-0.349899256,0.089525466,0.017546088,-0.264984748,-0.089169513,0.105302200,0.193967770,-0.089044957,0.056669246,0.360305018,0.305086177,0.974548113,0.257147478,-0.247792663,0.881902599,-0.121259244
